,Id,NODE_TYPE,NODE_NAME,TURN_P,REMARK,USERID,WORKSTATE,TMPID,IDCHECK,ORDERID,DEPT_CODE,STNL_REG,b'ID\xbd\xc5\xb1\xd4\xba\xce\xbf\xa9',latitude,longitude
46,1610006100,102,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428703143339,124.87161561395706
47,1610006000,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428702433705,124.87161561531816
48,1610006500,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428703721992,124.87161560000072
49,1610005500,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287011991075,124.87161555203286
50,1610010500,102,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428727236963,124.87161556665963
51,1610004300,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574286980513165,124.87161562429145
52,1610004400,101,없음,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428698230387,124.87161562227188
53,1610004700,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428699241087,124.87161561108437
54,1610005400,101,없음,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.5742870114249,124.87161559141099
55,1610015900,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287455768165,124.87161546961727
56,1610013100,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428734759831,124.87161558600002
57,1610014500,101,삼목교차로,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428743874946,124.8716155971519
58,1610012900,102,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428733351669,124.87161550246101
59,1610013200,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287350979475,124.87161553653662
60,1610016100,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428746007205,124.87161543587335
61,1610016000,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428745804366,124.87161542005755
62,1610012700,102,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428731529771,124.87161552064207
63,1610005800,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428701800369,124.87161567586321
64,1610013400,101,없음,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287382865464,124.87161565725263
65,1610007700,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428711042853,124.87161598739893
66,1610005200,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428700905008,124.87161569398769
67,1610007500,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287104641854,124.87161601400008
68,1610015200,101,없음,1,,icsi,5,999,,,00000,161,,32.57428745370294,124.87161597506427
69,1610014600,101,없음,1,,icsi,5,999,,,00000,161,,32.57428744670499,124.87161597481807
70,1610014100,101,없음,1,,icsi,5,999,,,00000,161,,32.574287433363345,124.87161594965441
71,1610014700,101,없음,1,,icsi,5,999,,,00000,161,,32.57428744674748,124.87161594972375
72,1610015300,101,없음,0,,icsi,5,999,,,00000,161,,32.57428745365987,124.87161594975967
73,1610015600,101,없음,0,,icsi,5,999,,,00000,161,,32.57428745814256,124.87161594978285
74,1610014800,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428744935992,124.87161591650954
75,1610017000,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287503575995,124.87161596910073
76,1610017100,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428750602995,124.87161593843749
77,1610016500,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287483210384,124.87161591726168
78,1610016200,101,없음,0,,icsi,5,999,,,00000,161,,32.57428747337831,124.87161591700861
79,1610015000,101,없음,1,,icsi,5,999,,,00000,161,,32.5742874514329,124.87161588883302
80,1610013800,101,흰바위사거리,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428742835391,124.87161598535133
81,1610014000,101,횐바위사거리,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428743244566,124.8716159744201
82,1610014200,101,눈돌사거리,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428743337799,124.87161591643174
83,1610015500,101,은골사거리,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428745830428,124.87161597514017
84,1610015700,101,공원사거리,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287458435734,124.87161591663842
85,1610016800,104,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287483669735,124.87161578320273
86,1610013000,101,없음,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428734083383,124.87161570350517
87,1610014400,101,없음,0,,icsi,5,999,,,00000,161,,32.57428744667733,124.87161599104346
88,1610015100,101,없음,0,,icsi,5,999,,,00000,161,,32.57428745372949,124.87161599074936
89,1610014900,101,없음,0,,icsi,5,999,,,00000,161,,32.574287451738314,124.87161600483029
90,1610014300,101,없음,0,,icsi,5,999,,,00000,161,,32.57428744526308,124.87161599956985
91,1610013600,102,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.5742874221885,124.87161600077121
92,1610017200,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428757981789,124.87161601984424
93,1610017300,102,없음,0,,icsi,5,999,,,00000,161,,32.57428769248983,124.87161606156128
94,1610010200,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428728465739,124.87161643145453
95,1610015800,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428747815078,124.87161661605316
96,1610016600,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287499957826,124.87161664530635
97,1610013300,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428739165821,124.87161685328107
98,1610013700,102,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287445331414,124.87161693229258
99,1610013900,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428744803037,124.87161689277791
100,1610012800,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428735381052,124.87161679883485
101,1610004100,102,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287008275,124.87161718254241
102,1610005300,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287042799845,124.87161719990493
103,1610011500,101,없음,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428732697519,124.87161732088863
104,1610011700,101,월미도입구삼거리,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287329615686,124.87161729523318
105,1610009700,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428729841626,124.87161731417578
106,1610009600,101,없음,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287287040356,124.87161731383507
107,1610009900,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428729694048,124.8716171390092
108,1610011000,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428731740819,124.87161714248471
109,1610010600,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428731184975,124.87161721536383
110,1610007800,101,연안사거리,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428713697446,124.87161720526251
111,1610007600,101,없음,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287130874595,124.87161722330522
112,1610007300,101,없음,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.5742871200021,124.87161725567057
113,1610005900,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428705342616,124.87161716809003
114,1610006600,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428708030517,124.87161718758486
115,1610006400,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287069751165,124.87161722002655
116,1610011300,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428732532563,124.87161735002806
117,1610011900,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428733291592,124.87161734396844
118,1610011600,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428732932677,124.87161735172411
119,1610012100,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428733851101,124.87161735472867
120,1610010300,101,우회고가사거리,1,,icsi,5,999,,,00000,161,,32.57428730334047,124.87161731536696
121,1610007200,101,친수공간공원삼거리,1,,icsi,5,999,,,00000,161,,32.57428711827333,124.87161717373408
122,1610011100,101,없음,0,,icsi,5,999,,,00000,161,,32.57428732250628,124.87161734913147
123,1610011400,101,없음,0,,icsi,5,999,,,00000,161,,32.57428732648263,124.87161733903838
124,1610010400,101,없음,0,,icsi,5,999,,,00000,161,,32.57428730840813,124.87161735217852
125,1610007100,101,어시장사거리,0,,icsi,5,999,,,00000,161,,32.57428710768309,124.87161720659748
126,1610006700,101,없음,1,,icsi,5,999,,,00000,161,,32.574287096661976,124.87161723930338
127,1610011200,103,없음,0,,icsi,5,999,,,00000,161,,32.57428731859939,124.87161714877662
128,1610010100,103,없음,0,,icsi,5,999,,,00000,161,,32.57428729816637,124.87161713005639
129,1610009500,104,우회고가차도,0,,icsi,5,999,,,00000,161,,32.57428728015791,124.87161732353141
130,1610003600,102,없음,0,,icsi,5,999,,,00000,161,,32.57428700205985,124.87161736329958
131,1610008700,103,없음,0,,icsi,5,999,,,00000,161,,32.57428724329086,124.8716171659775
132,1610008800,103,없음,0,,icsi,5,999,,,00000,161,,32.57428724326423,124.87161714355477
133,1610004600,103,없음,0,,icsi,5,999,,,00000,161,,32.57428702197125,124.87161714566406
134,1610006900,101,없음,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.574287099443964,124.87161713157774
135,1610006300,101,없음,1,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428706770871,124.87161712323352
136,1610005700,103,없음,1,,icsi,5,999,,,00000,161,,32.57428704694818,124.87161712430667
137,1610007900,102,없음,0,,icsi,5,999,,,00000,161,,32.57428714180872,124.87161710759663
138,1610010700,101,없음,0,,icsi,5,999,,,00000,161,,32.574287315391715,124.87161736456449
139,1610012600,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428734864777,124.87161736214203
140,1610012500,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.57428734572653,124.87161736474161
141,1610012400,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,999,,,00000,161,,32.5742873410706,124.87161737286687
142,1610010900,101,없음,0,,icsi,5,999,,,00000,161,,32.574287317156426,124.87161737401321
143,1610004500,103,없음,0,,icsi,5,999,,,00000,161,,32.57428702281417,124.87161737823767
144,1610008200,103,없음,0,,icsi,5,999,,,00000,161,,32.57428719802296,124.87161756334292
145,1610009400,103,없음,0,,icsi,5,999,,,00000,161,,32.57428728250275,124.87161752278999
146,1610008100,104,인천항지하차도,0,,icsi,5,999,,,00000,161,,32.57428717644937,124.8716174849995
147,1610009800,101,동인천역앞,0,b'\xba\xb8\xbf\xcf',icsi,5,999,,,00000,161,,32.5742873034147,124.87161747669715
