,Id,NODE_TYPE,NODE_NAME,TURN_P,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,TMPID,UPLOAD_ID,latitude,longitude
47,1610016000,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.49622349547079,126.4383748239604
48,1610012700,102,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.48019974518633,126.44750557377759
49,1610005800,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.44692940085646,126.46142513623228
50,1610013400,101,없음,1,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.48743824506866,126.46048694854872
51,1610007700,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.45659652643177,126.49089185444357
52,1610005200,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.44590211962387,126.46310763567298
53,1610007500,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.45590462063007,126.49337757366892
54,1610015200,101,없음,1,,icsi,5,00000,161,999,,37.49469890151977,126.4904952308763
55,1610014600,101,없음,1,,icsi,5,00000,161,999,,37.4939230884215,126.49045657450841
56,1610014100,101,없음,1,,icsi,5,00000,161,999,,37.492490401777594,126.4880634176585
57,1610014700,101,없음,1,,icsi,5,00000,161,999,,37.49397496422462,126.48809963575788
58,1610015300,101,없음,0,,icsi,5,00000,161,999,,37.4947416834501,126.48811835415295
59,1610015600,101,없음,0,,icsi,5,00000,161,999,,37.49523890099565,126.48813047975436
60,1610014800,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.494327182932025,126.48498573031027
61,1610017000,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.50024249540744,126.49004579288423
62,1610017100,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.50057233850912,126.4871711366581
63,1610016500,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.49808077710727,126.4851315109935
64,1610016200,101,없음,0,,icsi,5,00000,161,999,,37.4969905891707,126.48508591772612
65,1610015000,101,없음,1,,icsi,5,00000,161,999,,37.4946091523124,126.48239076119481
66,1610013800,101,흰바위사거리,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.491867620192956,126.49140519901479
67,1610014000,101,횐바위사거리,1,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.49234205840591,126.49038754302005
68,1610014200,101,눈돌사거리,1,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.4925544638345,126.48494294848669
69,1610015500,101,은골사거리,1,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.49520918331193,126.49051257342255
70,1610015700,101,공원사거리,1,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.49533371418163,126.48501797959615
71,1610013000,101,없음,1,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.4826887769443,126.46473801162155
72,1610014400,101,없음,0,,icsi,5,00000,161,999,,37.49388952567323,126.49198051137306
73,1610015100,101,없음,0,,icsi,5,00000,161,999,,37.49467237095498,126.49196854255209
74,1610014900,101,없음,0,,icsi,5,00000,161,999,,37.49442502664861,126.493286699411
75,1610014300,101,없음,0,,icsi,5,00000,161,999,,37.493716620910305,126.4927782301396
76,1610017300,102,없음,0,,icsi,5,00000,161,999,,37.5210248078881,126.49914963669961
77,1610010200,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.475089058277824,126.53298732348365
78,1610016600,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.49857027718381,126.55355163641269
79,1610012800,103,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.482069713921895,126.56764769865555
80,1610004100,102,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.44301855799306,126.60292119902307
81,1610005300,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.44681574447085,126.60462863653608
82,1610011500,101,없음,1,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.47811174517475,126.61662301225729
83,1610011700,101,월미도입구삼거리,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.47845287074997,126.61421913714496
84,1610009700,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.4749563384061,126.61592910487268
85,1610009600,101,없음,1,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.47369505741503,126.61587185464134
86,1610009900,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.47512183917656,126.599472980254
87,1610011000,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.477385776069596,126.59984485567296
88,1610010600,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.4766322135327,126.60667782410253
89,1610007800,101,연안사거리,1,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.45725240117651,126.60534088695607
90,1610007600,101,없음,1,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.45654183887682,126.60702204261118
91,1610007300,101,없음,1,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.45527493210752,126.61003788611534
92,1610005900,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.44805430806281,126.60166394888228
93,1610006600,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.45099933872646,126.60355469941697
94,1610006400,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.449767620430926,126.60657841737817
95,1610011300,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.477873995476685,126.61935632422117
96,1610011900,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.478727370592715,126.61880401110405
97,1610011600,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.478314651635586,126.61952451126929
98,1610012100,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.47932780831599,126.61982710531409
99,1610010300,101,우회고가사거리,1,,icsi,5,00000,161,999,,37.47550033885176,126.61605191841966
100,1610007200,101,친수공간공원삼거리,1,,icsi,5,00000,161,999,,37.45523715159508,126.60233801211287
101,1610011100,101,없음,0,,icsi,5,00000,161,999,,37.477562932283945,126.61926585474303
102,1610011400,101,없음,0,,icsi,5,00000,161,999,,37.478022994970665,126.61832666762277
103,1610010400,101,없음,0,,icsi,5,00000,161,999,,37.47599330711773,126.61952076114035
104,1610007100,101,어시장사거리,0,,icsi,5,00000,161,999,,37.45400061969717,126.605401261442
105,1610006700,101,없음,1,,icsi,5,00000,161,999,,37.45271658883972,126.60844876167322
106,1610011200,103,없음,0,,icsi,5,00000,161,999,,37.47750608949886,126.60043847981055
107,1610010100,103,없음,0,,icsi,5,00000,161,999,,37.47527465152208,126.59863479246465
108,1610009500,104,우회고가차도,0,,icsi,5,00000,161,999,,37.47291337004013,126.61676732444337
109,1610003600,102,없음,0,,icsi,5,00000,161,999,,37.441989401814986,126.61988535549565
110,1610008700,103,없음,0,,icsi,5,00000,161,999,,37.46911983925751,126.6018869487109
111,1610008800,103,없음,0,,icsi,5,00000,161,999,,37.469159026309384,126.59978079330948
112,1610004600,103,없음,0,,icsi,5,00000,161,999,,37.44460718210061,126.59948772967272
113,1610006900,101,없음,1,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.45322765143781,126.59833660500587
114,1610006300,101,없음,1,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.4497229644206,126.59748241756274
115,1610005700,103,없음,1,,icsi,5,00000,161,999,,37.447417995335414,126.59753713696107
116,1610007900,102,없음,0,,icsi,5,00000,161,999,,37.457972214162574,126.59617816775305
117,1610010700,101,없음,0,,icsi,5,00000,161,999,,37.47674471398671,126.62069963698679
118,1610012600,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.48043833861994,126.62054591781109
119,1610012500,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.480109401852424,126.62078360537627
120,1610012400,101,없음,0,b'\xbd\xc5\xb1\xd4',icsi,5,00000,161,999,,37.479577651877435,126.62153644836937
121,1610010900,101,없음,0,,icsi,5,00000,161,999,,37.4769227139376,126.62159104354649
122,1610008200,103,없음,0,,icsi,5,00000,161,999,,37.463351495469034,126.63910976124599
123,1610009400,103,없음,0,,icsi,5,00000,161,999,,37.47279899560334,126.63548826174708
124,1610009800,101,동인천역앞,0,b'\xba\xb8\xbf\xcf',icsi,5,00000,161,999,,37.47520536954876,126.63120532440534
125,1610009300,101,배다래사거리,1,b'\xba\xb8\xbf\xcf',icsi,5,00000,161,999,,37.4727135579781,126.63515348060294
126,1610009000,101,유동삼거리,0,b'\xba\xb8\xbf\xcf',icsi,5,00000,161,999,,37.470938119820815,126.63736119935977
127,1610008600,101,도원사거리,1,b'\xba\xb8\xbf\xcf',icsi,5,00000,161,999,,37.46867924520245,126.64180066780527
128,1610008300,101,수인사거리,1,b'\xba\xb8\xbf\xcf',icsi,5,00000,161,999,,37.464940245509865,126.63395707432385
129,1610010800,101,없음,1,,icsi,5,00000,161,999,,37.47690530817214,126.63065498112046
130,1610009200,103,경동사거리,0,,icsi,5,00000,161,999,,37.47251855833034,126.6290952922959
131,1610012200,101,없음,0,,icsi,5,00000,161,999,,37.47950346388727,126.6267328241328
132,1610008900,101,없음,1,b'\xba\xb8\xbf\xcf',icsi,5,00000,161,999,,37.46932899573112,126.62305166811026
133,1610008400,101,사동삼거리,1,b'\xba\xb8\xbf\xcf',icsi,5,00000,161,999,,37.468003526385246,126.62515394905307
134,1610008000,101,인천항사거리,1,b'\xba\xb8\xbf\xcf',icsi,5,00000,161,999,,37.458203182480005,126.63024091750674
135,1610007000,101,없음,1,b'\xba\xb8\xbf\xcf',icsi,5,00000,161,999,,37.45363349554249,126.62724797988436
136,1610012000,101,화평윤교사거리,0,,icsi,5,00000,161,999,,37.47900071378353,126.62788494957971
137,1610003500,103,없음,0,,icsi,5,00000,161,999,,37.44087837020954,126.45292472945401
138,1610013500,103,없음,0,,icsi,5,00000,161,999,,37.489949120913245,126.48746004267862
139,1610016900,103,없음,0,,icsi,5,00000,161,999,,37.49914646376144,126.4906676051372
140,1610015400,103,없음,0,,icsi,5,00000,161,999,,37.49501799577248,126.49341401175481
141,1610008500,103,없음,0,,icsi,5,00000,161,999,,37.468382308255684,126.60312288651747
142,1610018300,102,공항신도시JC 입구,0,,,5,60140,161,TMPID000000001,,37.48517387473068,126.48910601293399
143,1610018200,108,공항신도시JC 동측,0,,,5,60140,161,TMPID000000002,,37.48225971739693,126.49411009683169
144,1610018100,108,영종IC 서측,0,,,5,60140,161,TMPID000000003,,37.47760724356798,126.50206329701119
145,1610018000,108,영종IC 동측,0,,,5,60140,161,TMPID000000004,,37.47216220450366,126.5107720143229
146,1610017700,104,인천대교TG,0,,,5,60140,161,TMPID000000005,,37.47006570534823,126.51289990921515
147,1610017900,108,영종IC(연결로),0,,,5,60140,161,TMPID000000010,,37.47202520799583,126.50497020899309
148,1610017600,108,-,0,,,5,60140,161,TMPID000000011,,37.46977378771603,126.50629275222282
149,1610017800,108,-,0,,,5,60140,161,TMPID000000012,,37.47049099392321,126.510786633603
150,1610018500,102,-,0,,,5,28000,161,IJ1610010200000,,37.41871165641369,126.41395082770792
151,1610025300,101,-,0,,,5,28000,161,IJ1610010300000,,37.493552542928946,126.53513982094208
152,1610020200,101,-,0,,,5,28000,161,IJ1610000100000,,37.44258487584202,126.45547992527295
153,1610020300,102,-,0,,,5,28000,161,IJ1610000200000,,37.44296282669151,126.4551384447599
154,1610027100,103,-,0,,,5,28000,161,IJ1610001900000,,37.51548845211805,126.50954100204714
155,1610026200,103,-,0,,,5,28000,161,IJ1610002000000,,37.5106454199607,126.51632560442518
156,1610025900,101,-,0,,,5,28000,161,IJ1610002300000,,37.50936636717417,126.51743510587505
157,1610026600,101,-,0,,,5,28000,161,IJ1610002600000,,37.513003360645385,126.52909248386584
158,1610020500,101,-,0,,,5,28000,161,IJ1610003500000,,37.44304755705201,126.37907015855168
159,1610022600,102,-,0,,,5,28000,161,IJ1610003600000,,37.46017275623167,126.46529224440839
160,1610023000,101,-,0,,,5,28000,161,IJ1610003700000,,37.46756324565074,126.47818236875456
161,1610023100,102,-,0,,,5,28000,161,IJ1610003800000,,37.467805673258276,126.45854680598808
162,1610023400,101,-,0,,,5,28000,161,IJ1610003900000,,37.47510466542946,126.47148218981332
163,1610019600,101,-,0,,,5,28000,161,IJ1610004800000,,37.440003106209176,126.40458134441313
164,1610021700,103,-,0,,,5,28000,161,IJ1610004900000,,37.44700369143488,126.39534901524341
165,1610019500,103,-,0,,,5,28000,161,IJ1610005100000,,37.43981119510804,126.37920393105915
166,1610021000,101,-,0,,,5,28000,161,IJ1610005200000,,37.44472949227765,126.3765607572388
167,1610023300,101,-,0,,,5,28000,161,IJ1610005400000,,37.474906038752046,126.60615463830268
168,1610023600,101,-,0,,,5,28000,161,IJ1610005500000,,37.476467922191766,126.60544834477213
169,1610021300,108,-,0,,,5,28000,161,IJ1610005600000,,37.445365072286286,126.46281410481927
170,1610025800,103,-,0,,,5,28000,161,IJ1610005800000,,37.50425930718603,126.5401769242766
171,1610019300,103,-,0,,,5,28000,161,IJ1610005900000,,37.43438671162286,126.62450991111386
172,1610019400,101,-,0,,,5,28000,161,IJ1610006000000,,37.437446658181535,126.6170484486375
173,1610019100,103,-,0,,,5,28000,161,IJ1610006100000,,37.432334595771536,126.62322898291318
174,1610019200,103,-,0,,,5,28000,161,IJ1610006200000,,37.43235310370029,126.61437977459514
175,1610021500,101,-,0,,,5,28000,161,IJ1610006300000,,37.446711933621295,126.39375954709301
176,1610021600,101,-,0,,,5,28000,161,IJ1610006400000,,37.44691081940146,126.39387947438357
177,1610020800,103,-,0,,,5,28000,161,IJ1610006500000,,37.443903568824275,126.39005909360849
178,1610019800,101,-,0,,,5,28000,161,IJ1610006600000,,37.4407374126952,126.38645425597913
179,1610019700,101,-,0,,,5,28000,161,IJ1610006700000,,37.44059327303866,126.38766068003743
180,1610020600,101,-,0,,,5,28000,161,IJ1610006800000,,37.443349162750586,126.38990422201493
181,1610018400,102,-,0,,,5,28000,161,IJ1610007300000,,37.416988365696604,126.41510736400949
182,1610023700,103,-,0,,,5,28000,161,IJ1610007700000,,37.48055375894921,126.4520669440951
183,1610024000,101,-,0,,,5,28000,161,IJ1610007800000,,37.48219128350868,126.45502407864585
184,1610023900,101,-,0,,,5,28000,161,IJ1610007900000,,37.482033138518034,126.4508158587004
185,1610022800,101,-,0,,,5,28000,161,IJ1610008000000,,37.463339999587106,126.48196647568814
186,1610018600,101,-,0,,,5,28000,161,IJ1610008100000,,37.42568413277232,126.42220773238549
187,1610020000,101,-,0,,,5,28000,161,IJ1610008300000,,37.44185598006595,126.38881377636932
188,1610021200,101,-,0,,,5,28000,161,IJ1610008800000,,37.444916627071535,126.48415008940334
189,1610021100,101,-,0,,,5,28000,161,IJ1610008900000,,37.444902925547794,126.48287219826948
190,1610023200,101,-,0,,,5,28000,161,IJ1610009000000,,37.47394185508947,126.48462372136567
191,1610022100,103,-,0,,,5,28000,161,IJ1610009400000,,37.44826452879773,126.3908997938225
192,1610019900,101,-,0,,,5,28000,161,IJ1610009500000,,37.440982267317814,126.37800093169663
193,1610020900,101,-,0,,,5,28000,161,IJ1610009600000,,37.444180788135014,126.37943676275863
194,1610020700,102,-,1,,,5,28000,161,IJ1610009800000,,37.44385274868951,126.60128072052755
195,1610023500,101,-,0,,,5,28000,161,IJ1610010100000,,37.47559292246489,126.61561849567649
196,1610004500,103,금호타이어,0,,mappers,5,60190,161,,mappers20170321150409,37.44427097891511,126.62130506395918
197,1610008100,101,인천항항만근로자회관,0,,mappers,5,60190,161,,mappers20170321150409,37.461070546388655,126.63180897036109
198,1610007400,103,정부물품재활용,0,,mappers,5,60190,161,,mappers20170321150409,37.45611279847577,126.6288193099219
199,1610006200,101,개항탑교차로,0,,mappers,5,60190,161,,mappers20170321150409,37.44955262491007,126.62456926015473
200,1610028900,101,고속도로종점,0,,mappers,5,60190,161,TMPID20170313337,mappers20170321150409,37.43818060914114,126.61746766809041
201,1610030900,104,인천터널(남측),0,,mappers,5,60190,161,TMPID20170313336,mappers20170321150409,37.46321847072835,126.6329603158612
202,1610003200,103,영종해안남로2,1,b'\xbd\xc5\xb1\xd4',icits,5,28000,161,999,icits20170421153619,37.42368280830239,126.42521807371237
203,1610003400,101,영종해안남로321번길시점,1,,icits,5,28000,161,999,icits20170421153619,37.429137650804414,126.45624819887021
204,1610013300,102,영종해안남로1,0,b'\xbd\xc5\xb1\xd4',icits,5,28000,161,999,icits20170421153619,37.486165807930206,126.5728456672014
205,1610024900,101,운남로3,1,,icits,5,28000,161,IJ1610010400000,icits20170421153619,37.48919135190468,126.53294484808336
206,1610027300,101,영종순환로1,1,,icits,5,28000,161,IJ1610001800000,icits20170421153619,37.519732864468274,126.50124684864261
207,1610021900,103,용유서로7,1,,icits,5,28000,161,IJ1610005000000,icits20170421153619,37.44791822344422,126.38860912489868
208,1610023800,102,공항동로1,0,,icits,5,28000,161,IJ1610007100000,icits20170421153619,37.47444904589422,126.4856469477595
209,1610031000,102,왕산마리나길4,0,,icits,5,28000,161,IC2016ND0914047,icits20170421153619,37.46015659614467,126.36353480575957
210,1610031100,102,왕산마리나길3,0,,icits,5,28000,161,IC2016ND0914050,icits20170421153619,37.45855333434474,126.3678766664316
211,1610031200,101,왕산마리나길1,0,,icits,5,28000,161,IC2016ND0914048,icits20170421153619,37.459396667630955,126.36801666712164
212,1610031300,102,왕산마리나길2,0,,icits,5,28000,161,IC2016ND0914049,icits20170421153619,37.46077333380374,126.36826000007109
213,1610031400,102,용유서로423번길1,0,,icits,5,28000,161,IC2016ND0914053,icits20170421153619,37.4557929182368,126.37136534971415
214,1610031500,101,왕산마리나길시점,0,,icits,5,28000,161,IC2016ND0914051,icits20170421153619,37.460269487130375,126.37176983520719
215,1610031600,101,용유서로423번길시점,1,,icits,5,28000,161,IC2016ND0914052,icits20170421153619,37.45579578016076,126.37190359054873
216,1610031700,102,용유서로2,0,,icits,5,28000,161,IC2016ND0914055,icits20170421153619,37.45155247876908,126.37202279989495
217,1610031800,101,용유서로1,1,,icits,5,28000,161,IC2016ND0914056,icits20170421153619,37.45191706514197,126.37235483687373
218,1610031900,102,을왕로58번길시점,0,,icits,5,28000,161,IC2016ND0914058,icits20170421153619,37.44984959716849,126.37277410084081
219,1610032000,102,용유서로3,0,,icits,5,28000,161,IC2016ND0914054,icits20170421153619,37.45192925398964,126.37283074357379
220,1610032100,104,왕산교서측,0,,icits,5,28000,161,IC2016ND0914045,icits20170421153619,37.47097109960846,126.37283526879287
221,1610032200,101,용유서로4,1,,icits,5,28000,161,IC2016ND0914057,icits20170421153619,37.4499534726054,126.37303187946736
222,1610032300,102,용유서로5,0,,icits,5,28000,161,IC2016ND0914059,icits20170421153619,37.45006425061366,126.37346751473714
223,1610032400,104,왕산교동측,0,,icits,5,28000,161,IC2016ND0914044,icits20170421153619,37.47158335631641,126.37388298097844
224,1610032500,101,용유서로종점,1,,icits,5,28000,161,IC2016ND0914046,icits20170421153619,37.466258846836375,126.3743016359098
225,1610032600,102,을왕로시점,0,,icits,5,28000,161,IC2016ND0914061,icits20170421153619,37.44564594764613,126.3750920280049
226,1610032700,101,용유서로6,1,,icits,5,28000,161,IC2016ND0914060,icits20170421153619,37.44563422856297,126.37558098253419
227,1610032800,102,용유서로304번길시점,0,,icits,5,28000,161,IC2016ND0914062,icits20170421153619,37.445700794226305,126.37599752907326
228,1610032900,103,용유로1,0,,icits,5,28000,161,IC2016ND0914064,icits20170421153619,37.455950011494615,126.38601767967612
229,1610033000,101,공항서로종점,1,,icits,5,28000,161,IC2016ND0914063,icits20170421153619,37.45284720355828,126.39135358809989
230,1610033100,103,용유서로8,0,,icits,5,28000,161,IC2016ND0914065,icits20170421153619,37.44815027476093,126.39367409947747
231,1610033300,101,공항서로2,1,,icits,5,28000,161,IC2016ND0914069,icits20170421153619,37.45981809751922,126.40249125079572
232,1610033400,101,용유서로시점,0,,icits,5,28000,161,IC2016ND0914068,icits20170421153619,37.44221381776698,126.40497864012369
233,1610033500,103,남북로1,0,,icits,5,28000,161,IC2016ND0914190,icits20170421153619,37.44520920021779,126.40905938374168
234,1610033600,101,남북로2,1,,icits,5,28000,161,IC2016ND0914072,icits20170421153619,37.44673304730513,126.4109512370371
235,1610033700,103,용유로3,0,,icits,5,28000,161,IC2016ND0914077,icits20170421153619,37.44596089014328,126.41184342715736
236,1610033800,103,남북로3,0,,icits,5,28000,161,IC2016ND0914076,icits20170421153619,37.44763778929213,126.41324419433316
237,1610033900,104,오성산생태통로북서측,0,,icits,5,28000,161,IC2016ND0914078,icits20170421153619,37.44340012369608,126.4148656966659
238,1610034000,103,남북로4,0,,icits,5,28000,161,IC2016ND0914075,icits20170421153619,37.44893859655545,126.41621067139515
239,1610034100,104,오성산생태통로남동측,0,,icits,5,28000,161,IC2016ND0914079,icits20170421153619,37.44190016808606,126.41669817241069
240,1610034200,101,공항서로1,1,,icits,5,28000,161,IC2016ND0914071,icits20170421153619,37.4525794115263,126.42078853881343
241,1610034300,104,공뎅이생태통로북서측,0,,icits,5,28000,161,IC2016ND0914080,icits20170421153619,37.437098048453535,126.42178566505251
242,1610034400,104,공뎅이생태통로남동측,0,,icits,5,28000,161,IC2016ND0914081,icits20170421153619,37.43648746613289,126.42245554813762
243,1610034500,102,용유로21번길1,0,,icits,5,28000,161,IC2016ND0914086,icits20170421153619,37.42684283242282,126.4226015275137
244,1610034600,101,용유로10,1,,icits,5,28000,161,IC2016ND0914085,icits20170421153619,37.42595871371389,126.42278766890072
245,1610034700,101,용유로9,1,,icits,5,28000,161,IC2016ND0914087,icits20170421153619,37.426790802277914,126.42293074023635
